gamma,lambda,tau_r,D_c,seed,copter_mode,rover_start_r,rover_start_c,copter_start_r,copter_start_c,max_k,complete,fail,k_final,which_phi,epochs,avg_expanded,avg_Phi,avg_G,avg_C_r,avg_C_c,avg_I,avg_u_r,avg_u_c,final_Phi,final_G,rover_path_length,copter_path_length,runtime_s
6.0,10.0,0.6,inf,26,utility,1,9,9,8,300,False,True,8,,1,243.0,-37.8738157567644,-20.72326583694641,0.6931471805599453,9.848191962583275,56.99350185958295,-24.882148920306083,-33.71493267340473,-37.8738157567644,-20.72326583694641,1.0,6.242640687119285,0.8519000840606168
6.0,10.0,0.6,inf,27,utility,0,5,5,2,300,False,True,8,,1,297.0,3.1111927553646694,-20.72326583694641,1.3862943611198906,6.242640687119286,63.052421086815514,-29.041032003665755,11.428958922084007,3.1111927553646694,-20.72326583694641,2.414213562373095,5.242640687119286,0.9064878340577707
6.0,10.0,0.6,inf,28,utility,7,4,4,0,300,True,False,56,φ3 (C→D),7,220.71428571428572,14.619863323069449,-1.1501944343176775,0.3103777136059832,1.724438258837925,23.251137751601522,-3.0124607159535772,16.48212960470535,4.9214098838931655,0.0,22.485281374238575,12.071067811865476,6.065747290966101
6.0,10.0,0.6,inf,29,utility,0,1,8,2,300,True,False,112,φ1 (found A),14,284.35714285714283,2.9672415896741806,-0.7968268083014126,0.16207283366678646,2.856451970451016,22.200683402990986,-1.769263810302131,3.939678591674903,-9.326537725653644,0.0,52.76955262170045,36.384776310850235,13.291383000090718
6.0,10.0,0.6,inf,30,utility,5,1,7,2,300,True,False,128,φ3 (C→D),16,237.3125,11.310804644608028,-0.5687782896452257,0.048689528268449224,1.6856601717798214,19.352214547774775,-0.8609154592559212,11.60294181421872,-8.032479999021005,0.0,57.11269837220807,25.970562748477146,13.325762665946968
6.0,10.0,0.8,15.0,1,utility,5,4,5,7,300,True,False,112,φ3 (C→D),14,231.35714285714286,10.962718848916037,-0.43727045624733546,0.04453642983703493,1.034662955302755,14.675891624808754,-0.7044890352695451,11.229937427938248,-0.00012635188803050468,0.0,48.28427124746189,14.485281374238571,6.526877457974479
6.0,10.0,0.8,15.0,2,utility,8,1,8,4,300,True,False,120,φ3 (C→D),15,231.86666666666667,10.560001276133084,-0.5678732894149683,0.04002374584248012,1.26382782194921,16.004196840063354,-0.8080157644698488,10.800143751187965,24.813492317152622,0.0,53.11269837220807,14.485281374238571,9.21065170795191
6.0,10.0,0.8,15.0,3,utility,8,4,1,1,300,True,False,32,φ3 (C→D),4,280.5,22.530599617206217,-1.464733099583419,0.5465478188403785,3.621320343559643,42.32521537695222,-4.74402001262569,25.80988653024849,22.094037460856086,0.0,14.899494936611667,12.485281374238573,3.699959540972486
6.0,10.0,0.8,15.0,4,utility,2,3,4,6,300,True,False,184,φ3 (C→D),23,183.69565217391303,8.808684577224936,-0.6721883812297703,0.09417564782927988,0.6912823885483332,11.305833820609143,-1.2372422682054498,9.373738464200613,0.0,0.0,82.49747468305827,14.485281374238571,9.872313915984705
6.0,10.0,0.8,15.0,5,utility,8,8,1,4,300,True,False,248,φ3 (C→D),31,158.41935483870967,0.5448701468261393,-0.8696283565220465,0.0854485471836006,0.5393983661851084,4.880782298867249,-1.38231963962365,1.057561429927743,-0.0015222785546406114,0.0,108.39696961966992,14.485281374238571,4.650596959050745
6.0,10.0,0.8,15.0,6,utility,7,4,8,2,300,True,False,32,φ1 (found A),4,186.5,15.835081142098527,-0.6076031890037595,0.12016041522412885,1.5606601717798214,21.846832360163514,-1.3285656803485326,16.556043633443302,-2.443564055253221,0.0,14.485281374238571,6.242640687119285,3.750163375050761
6.0,10.0,0.8,15.0,7,utility,4,9,5,6,300,True,False,96,φ3 (C→D),12,231.5,15.118611691819476,-0.5207019237318351,0.06521845943176796,1.304737854124365,19.385335275590382,-0.9120126803224428,15.509922448410085,-0.0012065030540105008,0.0,39.79898987322332,14.656854249492381,8.751817250042222
6.0,10.0,0.8,15.0,8,utility,4,7,3,3,300,True,False,240,φ3 (C→D),30,165.8,5.16906902435196,-0.8042243519140497,0.04645445488261423,0.5299831645537222,7.70123450073261,-1.0829510812097354,5.447795753647643,0.0,0.0,108.63961030678921,14.899494936611667,8.279958999948576
6.0,10.0,0.8,15.0,9,utility,9,6,9,0,300,True,False,24,φ3 (C→D),3,221.0,6.083312432896865,-1.1282663668584563,0.6651352978720096,3.690355937288492,32.07063330658153,-5.119078154090515,10.074124220128923,19.3726432230783,0.0,11.313708498984763,9.65685424949238,2.710270249983296
6.0,10.0,0.8,15.0,10,utility,1,1,2,2,300,True,False,96,φ3 (C→D),12,206.33333333333334,9.420718312422489,-0.503605953499382,0.03144057503998315,1.408291244717639,16.130586775558772,-0.6922494037392809,9.609361762662388,-1.7947929081067407e-05,0.0,42.04163056034261,14.485281374238571,9.30844504199922
6.0,10.0,0.8,15.0,11,utility,9,9,8,6,300,True,False,88,φ2 (B→C),11,181.72727272727272,2.8438220280393516,-0.620656722439502,0.06617477792999725,1.8519664446919315,14.9207945766521,-1.0177053900194855,3.2408706956193356,-0.007269207826096579,0.0,39.2842712474619,13.899494936611667,11.10553533397615
6.0,10.0,0.8,15.0,12,utility,9,8,5,7,300,True,False,120,φ3 (C→D),15,160.8,4.515284492858765,-0.7862398776977639,0.1306602925483635,1.0595281484661447,11.12051174033877,-1.5702016329879456,5.299246248148946,17.23981226488953,0.0,51.69848480983497,13.656854249492381,9.175426332978532
6.0,10.0,0.8,15.0,13,utility,8,1,5,9,300,True,False,208,φ3 (C→D),26,183.07692307692307,4.893613583109131,-0.9267871411164358,0.0883357290146635,0.7117325466182944,8.978493709664328,-1.456801515204417,5.423627957197108,-0.010003350008642123,0.0,98.12489168102778,14.899494936611667,7.999149875016883
6.0,10.0,0.8,15.0,14,utility,3,8,2,1,300,False,True,168,,21,226.04761904761904,6.564903994004747,-1.717357528054057,0.103403154230799,0.7850133987732653,11.168542956784167,-2.3377764534388503,7.185322919389542,-20.927382082096614,-20.72326583694641,70.52691193458115,14.485281374238571,7.820151166990399
6.0,10.0,0.8,15.0,15,utility,2,1,1,6,300,True,False,112,φ3 (C→D),14,204.85714285714286,8.154646269708355,-0.5728500959223941,0.1541677042481697,1.0938363213560542,13.727243869786873,-1.497856321411413,9.079652495197374,-0.22486143604665176,0.0,52.01219330881974,13.899494936611667,7.057447582948953
6.0,10.0,0.8,15.0,16,utility,4,9,4,1,300,True,False,168,φ3 (C→D),21,205.71428571428572,4.978037590126023,-0.8087514568210532,0.10883606869140726,0.8999759493624604,10.293043301813414,-1.4617678689694966,5.631054002274465,-0.09032651889502935,0.0,76.32590180780446,14.899494936611667,6.632933499990031
6.0,10.0,0.8,15.0,17,utility,8,2,1,1,300,True,False,144,φ3 (C→D),18,229.11111111111111,7.414774337373539,-0.7388195585177892,0.12320797844467973,0.9519757174506362,12.275065960710513,-1.4780674291858675,8.154022208041617,5.450965690423291,0.0,59.45584412271569,14.899494936611667,7.693860374973156
6.0,10.0,0.8,15.0,18,utility,7,2,4,1,300,True,False,104,φ1 (found A),13,187.92307692307693,6.894464645637786,-0.6282434693790784,0.05593274211433868,1.114252413402967,12.667219134488375,-0.9638399220651105,7.230061098323819,-0.02153116105686664,0.0,44.04163056034261,14.485281374238573,4.4526852909475565
6.0,10.0,0.8,15.0,19,utility,4,0,9,3,300,True,False,104,φ3 (C→D),13,156.84615384615384,1.8641307646401335,-0.8100445448087243,0.16024417186273762,1.1779775768449816,10.276944072716732,-1.7715095759851505,2.825595795816559,8.739493053942224,0.0,49.35533905932736,14.313708498984763,5.015903000021353
6.0,10.0,0.8,15.0,20,utility,3,0,4,5,300,False,True,160,,20,181.0,1.8229765232747703,-1.8848951156853928,0.12415769872589469,0.8446461113496084,8.599519296541079,-2.6298413080407608,2.5679227156301385,-21.45256457837367,-20.72326583694641,72.254833995939,13.65685424949238,6.714818459004164
6.0,10.0,0.8,15.0,21,utility,9,4,7,0,300,True,False,96,φ3 (C→D),12,167.91666666666666,4.598289969892576,-0.7156357185837288,0.17003306357033635,1.3594757082487299,13.285920768257084,-1.7358341000057467,5.618488351314594,-0.04226915697422918,0.0,42.8700576850888,14.899494936611669,9.383807332953438
6.0,10.0,0.8,15.0,22,utility,3,6,4,4,300,True,False,96,φ3 (C→D),12,264.5833333333333,19.79367820551258,-0.5129074371168731,0.04562386688911375,1.1725889843221229,21.53747912479024,-0.7866506384515559,20.067421406847263,-1.486883898763372e-05,0.0,37.31370849898477,14.071067811865477,7.851546832942404
6.0,10.0,0.8,15.0,23,utility,0,0,0,0,300,True,False,120,φ3 (C→D),15,124.46666666666667,4.714196444293558,-0.5007860227376313,0.04488657076416336,0.8875805665989841,9.573405038404008,-0.7701054473226115,4.98351586887854,0.0,0.0,54.526911934581165,13.313708498984763,9.2875142499106
6.0,10.0,0.8,15.0,24,utility,4,6,6,8,300,True,False,296,φ3 (C→D),37,140.78378378378378,1.2143569520442388,-1.1386452235586468,0.0708278145814265,0.42971607936788286,4.7167532378468495,-1.563612111047206,1.6393238395327987,-1.982342758289414,0.0,130.2964645562816,14.899494936611667,9.26129387493711
6.0,10.0,0.8,15.0,25,utility,0,6,4,8,300,True,False,208,φ3 (C→D),26,163.76923076923077,0.9274260343206371,-0.7933792039914155,0.10665494531024738,0.6406482403650915,5.8448115425496345,-1.4333088758528996,1.567355706182121,0.0,0.0,90.66904755831207,14.656854249492381,8.347293749917299
6.0,10.0,0.8,15.0,26,utility,1,9,9,8,300,False,True,8,,1,243.0,-37.8738157567644,-20.72326583694641,0.6931471805599453,9.848191962583275,56.99350185958295,-24.882148920306083,-33.71493267340473,-37.8738157567644,-20.72326583694641,1.0,6.242640687119285,1.0132005419582129
6.0,10.0,0.8,15.0,27,utility,0,5,5,2,300,True,False,208,φ3 (C→D),26,164.03846153846155,1.3462806864237284,-0.8129605966088153,0.105349154424435,0.5796564543025183,5.72526716840289,-1.4450555231554252,1.978375612970338,-6.061817714453385e-14,0.0,90.49747468305826,14.071067811865477,6.100261958083138
6.0,10.0,0.8,15.0,28,utility,7,4,4,0,300,True,False,128,φ3 (C→D),16,199.625,8.507611903033954,-0.80855386375059,0.13847359515048271,0.8946067811865476,12.728716766368608,-1.6393954346534867,9.338453473936847,-6.568093065992782e-05,0.0,59.012193308819725,14.313708498984763,7.799885249929503
6.0,10.0,0.8,15.0,29,utility,0,1,8,2,300,True,False,192,φ3 (C→D),24,171.70833333333334,3.844922572180123,-0.8399284191777808,0.09392631708048009,0.7365257953053944,8.409111231263152,-1.4034863216606615,4.408480474663003,-0.0014635242638523173,0.0,86.98275605729683,14.071067811865476,6.766740708029829
6.0,10.0,0.8,15.0,30,utility,5,1,7,2,300,True,False,128,φ1 (found A),16,206.0625,9.258389288270616,-0.553178563014772,0.03413424646934629,0.8901650429449554,12.61201583970068,-0.7579840418308497,9.463194767086696,-0.06557161788669551,0.0,55.28427124746189,14.242640687119286,9.537317541893572
6.0,10.0,0.8,inf,1,utility,5,4,5,7,300,True,False,112,φ3 (C→D),14,296.0,9.39363108496856,-0.567474098882425,0.04651359174455644,2.793764169443435,25.451885619168447,-0.8465556493497636,9.672712635435898,-1.554146713957664,0.0,49.11269837220807,39.11269837220809,11.885269916965626
6.0,10.0,0.8,inf,2,utility,8,1,8,4,300,True,False,88,φ1 (found A),11,219.0909090909091,5.236254267847059,-0.5541950120403674,0.056192483043170455,2.548044103736693,21.072030143675587,-0.8913499102993899,5.573409166106081,-8.977959290245185,0.0,37.798989873223334,19.313708498984763,10.598197999992408
6.0,10.0,0.8,inf,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,268.0,21.327310227217477,-1.2917128293138707,0.4280755958637754,3.462741699796952,39.876595753122345,-3.8601664044965234,23.895763802400133,16.348702908354397,0.0,15.485281374238571,15.313708498984765,4.496524750022218
6.0,10.0,0.8,inf,4,utility,2,3,4,6,300,True,False,256,φ1 (found A),32,304.28125,3.424420835228698,-0.659170958363436,0.06978820035419105,2.1673543456039805,17.45057630117139,-1.0779001604885825,3.843150037353844,-4.414979886445867,0.0,114.71067811865467,67.35533905932736,25.93621079204604
6.0,10.0,0.8,inf,5,utility,8,8,1,4,300,True,False,224,φ3 (C→D),28,295.60714285714283,0.974026045451426,-0.7245804319396006,0.08034978988417955,2.3007083629133342,16.791859230552966,-1.2066791712446778,1.4561247847565046,-1.2504683816846072,0.0,100.56854249492372,62.183766184073534,22.6919990000315
6.0,10.0,0.8,inf,6,utility,7,4,8,2,300,True,False,48,φ1 (found A),6,186.66666666666666,13.261175589823273,-0.5613286849916056,0.07428848749521881,1.4428090415820634,19.130883743737883,-1.0070596099629185,13.706906514794584,-0.448302052598903,0.0,19.313708498984763,8.65685424949238,5.480028875055723
6.0,10.0,0.8,inf,7,utility,4,9,5,6,300,True,False,120,φ3 (C→D),15,268.26666666666665,12.040267812710523,-0.46107407963462066,0.0550993136390563,2.2647041832318093,23.652653070998383,-0.7916699614689586,12.370863694544859,-4.579546283007635,0.0,55.42640687119283,32.97056274847715,12.921903708018363
6.0,10.0,0.8,inf,8,utility,4,7,3,3,300,True,False,120,φ3 (C→D),15,242.66666666666666,6.203811654241066,-0.5141767936017225,0.07270345761059717,2.375161133197968,20.603880350324037,-0.9503975392653057,6.640032399904651,-3.1938143629947113,0.0,55.76955262170045,35.62741699796952,13.080967708025128
6.0,10.0,0.8,inf,9,utility,9,6,9,0,300,True,False,80,φ1 (found A),10,178.6,-5.283451008003746,-0.5641676331650507,0.20396163417386454,2.888362701190674,16.925408961407488,-1.7879374382082382,-4.059681202960559,-18.325190855160017,0.0,35.45584412271571,21.071067811865476,9.522353208973072
6.0,10.0,0.8,inf,10,utility,1,1,2,2,300,True,False,104,φ3 (C→D),13,172.3846153846154,3.028712039354545,-0.49344676477232385,0.029580190002550102,1.5625929614603662,12.883713039163887,-0.6709279047876244,3.206193179369843,-2.7612989396069967,0.0,40.72792206135786,20.313708498984763,14.202052875072695
6.0,10.0,0.8,inf,11,utility,9,9,8,6,300,True,False,80,φ2 (B→C),10,200.2,13.048239017259267,-0.5691148722556202,0.08477284747050914,1.7128990204491958,20.836654119219933,-1.0777519570786749,13.556876102082319,24.154553703787307,0.0,37.28427124746191,11.656854249492381,10.54401750001125
6.0,10.0,0.8,inf,12,utility,9,8,5,7,300,True,False,72,φ2 (B→C),9,209.33333333333334,4.311282505140456,-1.0236514920603097,0.21962635204720227,1.8848877820952938,17.00104662029128,-2.3414096043435233,5.62904061742367,21.10519848607185,0.0,30.970562748477146,14.727922061357859,9.296551625011489
6.0,10.0,0.8,inf,13,utility,8,1,5,9,300,True,False,96,φ3 (C→D),12,245.41666666666666,9.035133617305458,-0.8770788466836991,0.17917729915988148,2.478973908266245,23.851343561073932,-1.9521426416429886,10.110197412264748,-1.1168826917492343,0.0,41.45584412271572,26.142135623730955,12.75408216600772
6.0,10.0,0.8,inf,14,utility,3,8,2,1,300,True,False,200,φ3 (C→D),25,276.12,-2.470516729861383,-0.6200413170398467,0.0837349914784603,2.6530530286153384,16.788309881468408,-1.1224512659106083,-1.9681067809906236,-32.45626197364796,0.0,84.35533905932733,54.4558441227157,20.93810454197228
6.0,10.0,0.8,inf,15,utility,2,1,1,6,300,True,False,184,φ3 (C→D),23,215.8695652173913,-1.6662252077576056,-0.6281763318372187,0.0956621645264758,2.018843629930056,13.149573607026019,-1.2021493189960735,-1.0922522205987508,-19.887879435240492,0.0,86.39696961966993,36.384776310850235,20.907284374930896
6.0,10.0,0.8,inf,16,utility,4,9,4,1,300,True,False,104,φ3 (C→D),13,273.6923076923077,9.052762853030329,-0.6933428670428786,0.1669253327603464,2.830691528709487,26.03638200248677,-1.6948948636049568,10.054314849592409,-14.13216475995804,0.0,47.28427124746189,32.798989873223334,11.251131874974817
6.0,10.0,0.8,inf,17,utility,8,2,1,1,300,True,False,208,φ3 (C→D),26,274.38461538461536,0.6416765998352317,-0.621898907146472,0.08563476493701011,2.261984888062386,16.264821984818415,-1.1357074967685326,1.1554851894572935,-9.495799804245571,0.0,91.32590180780446,48.94112549695427,25.263819332933053
6.0,10.0,0.8,inf,18,utility,7,2,4,1,300,True,False,80,φ3 (C→D),10,233.8,10.270985571408218,-0.6291361364069042,0.06709266872986876,2.1556349186104047,21.906017937532255,-1.0316921487861168,10.673541583787431,9.72110338233724,0.0,34.798989873223334,21.55634918610405,8.804339749971405
6.0,10.0,0.8,inf,19,utility,4,0,9,3,300,True,False,264,φ3 (C→D),33,252.3939393939394,-4.494625334002473,-0.6332390031287093,0.06341774700413552,2.197903298415556,12.332102090204407,-1.013745485153522,-4.11411885197766,-24.379701006500433,0.0,124.2670273047587,59.526911934581165,31.361595417023636
6.0,10.0,0.8,inf,20,utility,3,0,4,5,300,True,False,232,φ3 (C→D),29,264.41379310344826,-2.4483927246294375,-0.7597192461701119,0.07877646624990654,2.6555928727179228,16.893276030812892,-1.232378043669551,-1.975733927129998,-12.40755962641726,0.0,101.15432893255064,73.18376618407353,23.341506249969825
6.0,10.0,0.8,inf,21,utility,9,4,7,0,300,True,False,56,φ3 (C→D),7,175.28571428571428,8.031804700695904,-1.0491489919932149,0.2932843719691583,1.5815811159807822,17.770980722874594,-2.808855223808164,9.791510932510855,10.858833094738664,0.0,24.727922061357862,9.656854249492381,7.529135916032828
6.0,10.0,0.8,inf,22,utility,3,6,4,4,300,True,False,128,φ1 (found A),16,257.25,11.373809664107279,-0.5866036444985594,0.03363297464088507,1.8990485194281397,20.768464233821703,-0.7884014923438699,11.575607511952592,-6.644467220101216,0.0,59.84062043356591,30.384776310850242,14.191097792005166
6.0,10.0,0.8,inf,23,utility,0,0,0,0,300,True,False,176,φ3 (C→D),22,200.6818181818182,9.005319130364736,-0.5067094122823724,0.029735959178600134,1.7022396096861916,17.80856026305375,-0.6851251673539733,9.183734885436335,-15.115082064071633,0.0,77.01219330881972,33.213203435596434,20.97902100009378
6.0,10.0,0.8,inf,24,utility,4,6,6,8,300,True,False,96,φ2 (B→C),12,218.0,0.986922353835468,-0.4825476309246796,0.052510878496533825,2.448183633435895,17.510914393398867,-0.7976129019038826,1.301987624814671,-1.0600970909396565,0.0,44.35533905932736,26.142135623730955,10.608857750077732
6.0,10.0,0.8,inf,25,utility,0,6,4,8,300,True,False,152,φ3 (C→D),19,198.31578947368422,-0.6436260707868989,-0.6310502825158647,0.12011070249335666,2.3574956401896756,16.188696552390574,-1.3517144974760045,0.07703814417324133,-16.77637036364866,0.0,67.8406204335659,38.55634918610404,19.05311779200565
6.0,10.0,0.8,inf,26,utility,1,9,9,8,300,False,True,8,,1,243.0,-37.8738157567644,-20.72326583694641,0.6931471805599453,9.848191962583275,56.99350185958295,-24.882148920306083,-33.71493267340473,-37.8738157567644,-20.72326583694641,1.0,6.242640687119285,0.9276189169613644
6.0,10.0,0.8,inf,27,utility,0,5,5,2,300,False,True,8,,1,297.0,3.1111927553646694,-20.72326583694641,1.3862943611198906,6.242640687119286,63.052421086815514,-29.041032003665755,11.428958922084007,3.1111927553646694,-20.72326583694641,2.414213562373095,5.242640687119286,0.9727951670065522
6.0,10.0,0.8,inf,28,utility,7,4,4,0,300,True,False,56,φ3 (C→D),7,220.71428571428572,14.619863323069449,-1.1501944343176775,0.3103777136059832,1.724438258837925,23.251137751601522,-3.0124607159535772,16.48212960470535,4.9214098838931655,0.0,22.485281374238575,12.071067811865476,6.50820316595491
6.0,10.0,0.8,inf,29,utility,0,1,8,2,300,True,False,112,φ1 (found A),14,283.92857142857144,2.9672415896741806,-0.7968268083014126,0.16207283366678646,2.856451970451016,22.200683402990986,-1.769263810302131,3.939678591674903,-9.326537725653644,0.0,52.76955262170045,36.384776310850235,14.49051795899868
6.0,10.0,0.8,inf,30,utility,5,1,7,2,300,True,False,128,φ3 (C→D),16,237.3125,11.310804644608028,-0.5687782896452257,0.048689528268449224,1.6856601717798214,19.352214547774775,-0.8609154592559212,11.60294181421872,-8.032479999021005,0.0,57.11269837220807,25.970562748477146,16.00093854102306
6.0,11.0,0.3,15.0,1,utility,5,4,5,7,300,True,False,176,φ3 (C→D),22,181.9090909090909,8.125315453602061,-0.5130739923270056,0.03049606911936814,0.6473927585054221,10.628457469469947,-0.6960504070432146,8.308291868318271,-0.005259365810219354,0.0,75.35533905932733,14.242640687119286,3.91493766696658
6.0,11.0,0.3,15.0,2,utility,8,1,8,4,300,True,False,80,φ1 (found A),10,171.2,5.940777434883911,-0.5343910497726303,0.06342595831381073,1.9371630891611242,18.776345476874518,-0.9149467996554946,6.321333184766774,-0.001853930586156764,0.0,32.14213562373096,14.899494936611667,3.182629790971987
6.0,11.0,0.3,15.0,3,utility,8,4,1,1,300,True,False,40,φ3 (C→D),5,212.4,15.159577482210688,-1.291890835663264,0.4281416019476504,2.8970562748477144,33.92529130192314,-3.8607404473491655,17.728427093896595,-0.003789410693991723,0.0,15.485281374238571,12.485281374238573,1.982246291008778
6.0,11.0,0.3,15.0,4,utility,2,3,4,6,300,True,False,96,φ3 (C→D),12,170.41666666666666,9.713564526310142,-0.7998827453083135,0.18089809201483698,1.2702200572599405,17.04750430237788,-1.8852712973973356,10.79895307839916,0.0,0.0,38.55634918610404,14.242640687119284,3.5868174160132185
6.0,11.0,0.3,15.0,5,utility,8,8,1,4,300,True,False,120,φ3 (C→D),15,187.06666666666666,0.9730823047239011,-0.8028562125931944,0.1678163035832085,1.114756623449224,10.030106131171873,-1.8097540340924452,1.9799801262231516,-0.05387526530027983,0.0,52.94112549695426,14.485281374238571,2.534351458074525
6.0,11.0,0.3,15.0,6,utility,7,4,8,2,300,True,False,80,φ3 (C→D),10,164.3,9.181797701617874,-0.492027226838813,0.046053963505583044,1.6485281374238572,18.722638814101742,-0.7683510078723113,9.458121482651375,4.413930795044465,0.0,30.48528137423857,14.071067811865477,3.2477872089948505
6.0,11.0,0.3,15.0,7,utility,4,9,5,6,300,True,False,72,φ3 (C→D),9,176.22222222222223,11.025079831151476,-0.6158178627943949,0.07622464359726641,1.7666105485124073,21.020641059443967,-1.073165724377993,11.482427692735074,-5.467394268505173e-05,0.0,29.556349186104054,14.899494936611667,2.6294917499180883
6.0,11.0,0.3,15.0,8,utility,4,7,3,3,300,True,False,184,φ3 (C→D),23,150.0,4.141579472362992,-0.6075654837802714,0.04918959923676406,0.6192452472660559,7.903986847660308,-0.9027030792008558,4.436717067783577,0.0,0.0,81.42640687119281,14.242640687119286,4.297477082931437
6.0,11.0,0.3,15.0,9,utility,9,6,9,0,300,True,False,144,φ3 (C→D),18,134.5,0.6545950946138552,-0.7957559771397016,0.1371155719906616,0.9289638528743533,8.327764590210275,-1.618449409083671,1.4772885265578244,-1.1744882988880017,0.0,68.91168824543138,14.485281374238573,1.7097286250209436
6.0,11.0,0.3,15.0,10,utility,1,1,2,2,300,True,False,200,φ3 (C→D),25,136.48,3.5752224670467454,-0.5772246678257644,0.02327703108923656,0.562842712474619,6.988919439085826,-0.7168868543611836,3.714884653582166,0.0,0.0,87.49747468305826,14.071067811865477,3.7105079159373417
6.0,11.0,0.3,15.0,11,utility,9,9,8,6,300,True,False,80,φ2 (B→C),10,115.4,4.179945028745061,-0.6142586214228274,0.0733073136787358,1.4478708664619075,14.107084708880857,-1.0541025034952418,4.6197889108174754,-0.019057985731768513,0.0,37.2842712474619,12.242640687119286,2.3051715419860557
6.0,11.0,0.3,15.0,12,utility,9,8,5,7,300,True,False,144,φ2 (B→C),18,137.33333333333334,-2.5663798469018317,-0.8722283457813352,0.13430558893278333,1.4222847866384187,9.837876456999206,-1.6780618793780349,-1.760546313305132,-3.861706205849109e-07,0.0,68.56854249492376,14.656854249492383,5.641474707983434
6.0,11.0,0.3,15.0,13,utility,8,1,5,9,300,False,True,8,,1,189.0,-35.7384711628247,-20.72326583694641,1.3862943611198906,9.019764837837084,61.67998270469931,-29.041032003665755,-27.420704996105357,-35.7384711628247,-20.72326583694641,2.0,5.414213562373095,0.36440304201096296
6.0,11.0,0.3,15.0,14,utility,3,8,2,1,300,False,False,304,,38,151.1578947368421,2.8941190805174855,-0.7641237326429243,0.06273367851518273,0.44472355096346494,5.951069296566414,-1.1405258037340205,3.2705211516085835,-1.080484958458291,-1.080484958458291,136.36753236814707,14.899494936611667,6.743886084062979
6.0,11.0,0.3,15.0,15,utility,2,1,1,6,300,True,False,120,φ3 (C→D),15,191.13333333333333,7.127121622350185,-0.5747764350540943,0.142243436573562,1.0209138999323173,13.190274384067427,-1.4282370544954661,7.980582241791557,8.639018544391243,0.0,58.254833995939016,13.899494936611667,4.358233290957287
6.0,11.0,0.3,15.0,16,utility,4,9,4,1,300,True,False,120,φ3 (C→D),15,210.0,11.024760334297218,-0.9181584780832448,0.14896740919993004,1.165685424949238,17.106175294681105,-1.8119629332828247,11.9185647894968,-0.12513615986827414,0.0,52.941125496954264,14.485281374238571,5.042353499913588
6.0,11.0,0.3,15.0,17,utility,8,2,1,1,300,True,False,96,φ1 (found A),12,204.25,12.570107633008917,-0.8792805280188217,0.18253707411385536,1.4077435189160141,20.019859542524685,-1.9745029727019545,13.665330077692047,-0.6216608649245734,0.0,41.04163056034261,14.656854249492381,3.8466586669674143
6.0,11.0,0.3,15.0,18,utility,7,2,4,1,300,True,False,56,φ1 (found A),7,169.14285714285714,9.8438065703366,-0.6240635499179668,0.11201162329992322,1.867295401695068,21.1201261857999,-1.296133289717506,10.515876310136138,-0.022899639500398215,0.0,22.72792206135786,13.071067811865477,2.029930333024822
6.0,11.0,0.3,15.0,19,utility,4,0,9,3,300,True,False,144,φ3 (C→D),18,144.44444444444446,2.917713804213372,-0.8260252822133375,0.1290102922176107,0.8833052742562038,9.48943923770041,-1.6000870355190018,3.691775557519036,-0.24198092422823073,0.0,64.42640687119282,14.899494936611667,2.737988334032707
6.0,11.0,0.3,15.0,20,utility,3,0,4,5,300,True,False,120,φ3 (C→D),15,218.0,6.488169918975808,-0.6931870959455569,0.15007756754947071,1.043790283299492,13.0423436910084,-1.5936525012423812,7.388635324272632,-0.07591789613897502,0.0,51.28427124746189,14.656854249492381,3.0709720419254154
6.0,11.0,0.3,15.0,21,utility,9,4,7,0,300,True,False,48,φ1 (found A),6,138.16666666666666,-0.9825424384893443,-1.1984224220331128,0.33938279790688064,1.7761423749153966,14.526495263369611,-3.234719209474397,1.05375434895194,-0.24119966017624606,0.0,17.656854249492383,10.656854249492381,1.8638200419954956
6.0,11.0,0.3,15.0,22,utility,3,6,4,4,300,True,False,232,φ3 (C→D),29,192.68965517241378,6.656759561115428,-0.8194208615886787,0.028524109265874613,0.4852092348919129,8.656417774740262,-0.9905655171839259,6.827904216710675,-0.3205524619099371,0.0,100.66904755831207,14.071067811865477,4.138516750070266
6.0,11.0,0.3,15.0,23,utility,0,0,0,0,300,True,False,176,φ3 (C→D),22,150.72727272727272,5.00091307470114,-0.6437832404898504,0.18644075669879462,0.7681588607550758,10.142058882459727,-1.7624277806826185,6.11955761489391,-3.714283964888274,0.0,77.01219330881972,14.899494936611667,4.730433459044434
6.0,11.0,0.3,15.0,24,utility,4,6,6,8,300,True,False,184,φ3 (C→D),23,139.17391304347825,2.790825855507426,-0.7843233338456482,0.03653323739899525,0.6912823885483332,7.598969925185808,-1.0035227582396196,3.0100252799013987,-0.2827730784955196,0.0,82.74011537017755,14.899494936611667,3.4292158749885857
6.0,11.0,0.3,15.0,25,utility,0,6,4,8,300,True,False,224,φ3 (C→D),28,184.03571428571428,5.1889530170343905,-0.8359853386182484,0.09973166626006214,0.5887600490799489,8.733125928728299,-1.4343753361786216,5.787343014594763,-0.29259505763773946,0.0,98.56854249492375,14.485281374238573,5.527448500040919
